PassengerId,Pclass,SibSp,Parch,Fare_Bin,Num_family,Age_Bin,Sex_0,Sex_1,Embarked_0,Embarked_1,Embarked_2,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Title_6,Survived
501,2,0,0,0,0,2,True,False,False,True,False,False,False,False,False,True,False,False,0.0
503,2,0,0,0,0,3,True,False,False,False,True,False,False,False,False,True,False,False,0.0
504,0,0,0,1,0,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
505,0,1,0,1,2,1,False,True,True,False,False,False,False,True,False,False,False,False,0.0
506,1,0,2,0,3,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
508,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
509,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
510,2,0,0,0,0,2,False,True,False,True,False,False,False,True,False,False,False,False,1.0
512,0,0,0,1,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
513,0,1,0,1,2,5,True,False,True,False,False,False,False,False,True,False,False,False,1.0
514,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
515,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
516,1,0,0,0,0,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
518,1,1,0,0,2,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
519,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
520,0,0,0,1,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
521,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
523,0,0,1,1,2,4,True,False,True,False,False,False,False,False,True,False,False,False,1.0
525,2,0,0,0,0,4,False,True,False,True,False,False,False,True,False,False,False,False,0.0
526,1,0,0,0,0,4,True,False,False,False,True,False,False,False,False,True,False,False,1.0
528,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
529,1,2,1,0,4,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
530,1,1,1,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
532,2,1,1,0,3,1,False,True,True,False,False,False,False,True,False,False,False,False,0.0
534,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
535,1,0,2,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
536,0,0,0,1,0,4,False,True,False,False,True,False,True,False,False,False,False,False,0.0
537,0,0,0,1,0,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
539,0,0,2,2,3,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
540,0,0,2,1,3,3,True,False,False,False,True,False,False,False,False,True,False,False,1.0
541,2,4,2,0,7,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
542,2,4,2,0,7,1,True,False,False,False,True,False,False,False,False,True,False,False,0.0
543,1,1,0,0,2,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
544,0,1,0,1,2,4,False,True,True,False,False,False,False,True,False,False,False,False,0.0
545,0,0,0,1,0,6,False,True,False,False,True,False,False,True,False,False,False,False,0.0
546,1,1,0,0,2,1,True,False,False,False,True,False,False,False,True,False,False,False,1.0
548,2,1,1,0,3,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
549,1,1,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
550,0,0,2,1,3,1,False,True,True,False,False,False,False,True,False,False,False,False,1.0
551,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
553,2,0,0,0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,1.0
554,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
555,0,0,0,1,0,6,False,True,False,False,True,False,False,True,False,False,False,False,0.0
556,0,1,0,1,2,4,True,False,True,False,False,False,False,False,False,False,True,False,1.0
558,0,1,1,1,3,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
559,2,1,0,0,2,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
561,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
562,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
565,2,2,0,0,3,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
566,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
567,2,0,4,0,5,2,True,False,False,False,True,False,False,False,True,False,False,False,0.0
569,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
570,1,0,0,0,0,6,False,True,False,False,True,False,False,True,False,False,False,False,1.0
571,0,2,0,1,3,5,True,False,False,False,True,False,False,False,True,False,False,False,1.0
572,0,0,0,1,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
574,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
575,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
576,1,0,0,0,0,3,True,False,False,False,True,False,False,False,False,True,False,False,1.0
577,0,1,0,1,2,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
579,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
580,1,1,1,0,3,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
581,0,1,1,1,3,3,True,False,True,False,False,False,False,False,True,False,False,False,1.0
582,1,0,0,0,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
583,0,0,0,2,0,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
585,0,0,2,1,3,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
586,1,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
587,0,1,1,1,3,5,False,True,True,False,False,False,False,True,False,False,False,False,1.0
588,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
590,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
591,0,1,0,1,2,5,True,False,True,False,False,False,False,False,True,False,False,False,1.0
592,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
594,1,1,0,0,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
595,2,1,1,0,3,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
597,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
599,0,1,0,1,2,4,False,True,True,False,False,False,False,False,False,False,True,False,1.0
600,1,2,1,0,4,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
603,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
604,0,0,0,1,0,3,False,True,True,False,False,False,False,True,False,False,False,False,1.0
605,2,1,0,0,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
606,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
607,0,0,0,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
608,1,1,2,0,4,2,True,False,True,False,False,False,False,False,True,False,False,False,1.0
609,0,0,0,2,0,3,True,False,False,False,True,False,False,False,False,True,False,False,1.0
610,2,1,5,0,7,3,True,False,False,False,True,False,False,False,True,False,False,False,0.0
614,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
615,1,1,2,0,4,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
616,2,1,1,0,3,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
617,2,1,0,0,2,2,True,False,False,False,True,False,False,False,True,False,False,False,0.0
618,1,2,1,0,4,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
619,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
620,2,1,0,0,2,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
621,0,1,0,1,2,4,False,True,False,False,True,False,False,True,False,False,False,False,1.0
622,2,1,1,0,3,1,False,True,True,False,False,False,False,True,False,False,False,False,1.0
623,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
624,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
625,0,0,0,1,0,6,False,True,False,False,True,False,False,True,False,False,False,False,0.0
626,1,0,0,0,0,5,False,True,False,True,False,False,False,False,False,False,False,True,0.0
627,0,0,0,1,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
628,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
630,0,0,0,1,0,7,False,True,False,False,True,False,False,True,False,False,False,False,1.0
631,2,0,0,0,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
632,0,0,0,1,0,3,False,True,True,False,False,True,False,False,False,False,False,False,1.0
634,2,3,2,0,6,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
635,1,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
636,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
637,1,1,1,0,3,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
638,2,0,5,0,6,4,True,False,False,False,True,False,False,False,True,False,False,False,0.0
640,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
641,0,0,0,1,0,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
642,2,3,2,0,6,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
644,2,2,1,0,4,0,True,False,True,False,False,False,False,False,False,True,False,False,1.0
645,0,1,0,1,2,4,False,True,True,False,False,False,False,True,False,False,False,False,1.0
646,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
647,0,0,0,1,0,5,False,True,True,False,False,False,True,False,False,False,False,False,1.0
649,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
651,1,0,1,0,2,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
652,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
654,2,0,0,0,0,1,True,False,False,True,False,False,False,False,False,True,False,False,0.0
655,1,2,0,0,3,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
657,2,1,1,0,3,3,True,False,False,True,False,False,False,False,True,False,False,False,0.0
658,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
659,0,0,2,1,3,5,False,True,True,False,False,False,False,True,False,False,False,False,0.0
660,0,2,0,3,3,4,False,True,False,False,True,True,False,False,False,False,False,False,1.0
661,2,0,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
662,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
663,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
664,2,1,0,0,2,1,False,True,False,False,True,False,False,True,False,False,False,False,1.0
665,1,2,0,0,3,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
666,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
668,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
670,1,1,1,0,3,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
671,0,1,0,1,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
672,1,0,0,0,0,6,False,True,False,False,True,False,False,True,False,False,False,False,0.0
673,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
675,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
676,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
677,2,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
678,2,1,6,0,8,4,True,False,False,False,True,False,False,False,True,False,False,False,0.0
679,0,0,1,4,2,3,False,True,True,False,False,False,False,True,False,False,False,False,1.0
681,0,0,0,1,0,2,False,True,True,False,False,False,False,True,False,False,False,False,1.0
682,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
683,2,5,2,0,8,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
684,1,1,1,0,3,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
685,1,1,2,0,4,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
686,2,4,1,0,6,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
687,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
688,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
689,0,0,1,2,2,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
690,0,1,0,1,2,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
691,2,0,1,0,2,0,True,False,True,False,False,False,False,False,False,True,False,False,1.0
693,2,0,0,0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
694,0,0,0,1,0,5,False,True,False,False,True,False,True,False,False,False,False,False,0.0
695,1,0,0,0,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
696,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
698,0,1,1,1,3,4,False,True,True,False,False,False,False,True,False,False,False,False,0.0
699,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
700,0,1,0,2,2,1,True,False,True,False,False,False,False,False,True,False,False,False,1.0
701,0,0,0,1,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
702,2,0,1,0,2,1,True,False,True,False,False,False,False,False,False,True,False,False,0.0
703,2,0,0,0,0,2,False,True,False,True,False,False,False,True,False,False,False,False,0.0
704,2,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
705,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
706,1,0,0,0,0,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
707,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,1.0
708,0,0,0,1,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
710,0,0,0,2,0,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
712,0,1,0,1,2,4,False,True,False,False,True,False,False,True,False,False,False,False,1.0
713,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
714,1,0,0,0,0,5,False,True,False,False,True,False,False,True,False,False,False,False,0.0
715,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
716,0,0,0,2,0,3,True,False,True,False,False,False,False,False,False,True,False,False,1.0
717,1,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
719,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
720,1,0,1,0,2,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
721,2,1,0,0,2,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
722,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
723,1,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
724,0,1,0,1,2,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
725,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
726,1,3,0,0,4,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
728,1,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
729,2,1,0,0,2,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
730,0,0,0,2,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
731,2,0,0,0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,0.0
733,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
734,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
735,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
736,2,1,3,0,5,4,True,False,False,False,True,False,False,False,True,False,False,False,0.0
737,0,0,0,4,0,3,False,True,True,False,False,False,False,True,False,False,False,False,1.0
741,0,1,0,1,2,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
742,0,2,2,1,5,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
743,2,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
744,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
745,0,1,1,1,3,6,False,True,False,False,True,False,True,False,False,False,False,False,0.0
746,2,1,1,0,3,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
747,1,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,1.0
748,0,1,0,1,2,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
749,2,0,0,0,0,3,False,True,False,True,False,False,False,True,False,False,False,False,0.0
750,1,1,1,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
751,2,0,1,0,2,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
752,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
753,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
754,1,1,2,0,4,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
755,1,1,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
756,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
757,1,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
758,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
759,0,0,0,1,0,3,True,False,False,False,True,False,False,False,False,False,True,False,1.0
761,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
762,2,0,0,0,0,1,False,True,True,False,False,False,False,True,False,False,False,False,1.0
763,0,1,2,1,4,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
764,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
765,0,1,0,1,2,5,True,False,False,False,True,False,False,False,True,False,False,False,1.0
767,2,0,0,0,0,3,True,False,False,True,False,False,False,False,False,True,False,False,0.0
769,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
770,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
771,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
772,1,0,0,0,0,5,True,False,False,False,True,False,False,False,True,False,False,False,0.0
774,1,1,3,0,5,5,True,False,False,False,True,False,False,False,True,False,False,False,1.0
775,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
777,2,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,1.0
779,0,0,1,2,2,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
780,2,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True,False,False,1.0
781,0,1,0,1,2,1,True,False,False,False,True,False,False,False,True,False,False,False,1.0
782,0,0,0,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
784,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
785,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
786,2,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
787,2,4,1,0,6,0,False,True,False,True,False,False,False,False,False,False,True,False,0.0
788,2,1,2,0,4,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
789,0,0,0,1,0,4,False,True,True,False,False,False,False,True,False,False,False,False,0.0
791,1,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
794,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
795,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
796,0,0,0,1,0,4,True,False,False,False,True,True,False,False,False,False,False,False,1.0
797,2,0,0,0,0,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
798,2,0,0,0,0,2,False,True,True,False,False,False,False,True,False,False,False,False,0.0
799,2,1,1,0,3,2,True,False,False,False,True,False,False,False,True,False,False,False,0.0
800,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
801,1,1,1,0,3,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
802,0,1,2,1,4,1,False,True,False,False,True,False,False,False,False,False,True,False,1.0
803,2,0,1,0,2,0,False,True,True,False,False,False,False,False,False,False,True,False,1.0
804,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
805,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
806,0,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
807,2,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True,False,False,0.0
808,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
809,0,1,0,1,2,3,True,False,False,False,True,False,False,False,True,False,False,False,1.0
810,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
811,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
812,1,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
813,2,4,2,0,7,0,True,False,False,False,True,False,False,False,False,True,False,False,0.0
814,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
816,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
817,1,1,1,0,3,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
818,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
819,2,3,2,0,6,0,False,True,False,False,True,False,False,False,False,False,True,False,0.0
820,0,1,1,1,3,5,True,False,False,False,True,False,False,False,True,False,False,False,1.0
821,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,1.0
822,0,0,0,0,0,3,False,True,False,False,True,False,False,False,False,False,True,False,0.0
823,2,0,1,0,2,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
824,2,4,1,0,6,0,False,True,False,False,True,False,False,False,False,False,True,False,0.0
827,1,0,2,0,3,0,False,True,True,False,False,False,False,False,False,False,True,False,1.0
829,0,0,0,1,0,6,True,False,True,False,False,False,False,False,True,False,False,False,1.0
830,2,1,0,0,2,1,True,False,True,False,False,False,False,False,True,False,False,False,1.0
831,1,1,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
833,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
834,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
835,0,1,1,1,3,3,True,False,True,False,False,False,False,False,False,True,False,False,1.0
836,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
838,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,1.0
840,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
841,1,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
842,0,0,0,0,0,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
843,2,0,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
844,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
845,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
847,2,0,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,0.0
848,1,0,1,0,2,2,False,True,False,False,True,False,False,False,False,False,False,True,0.0
850,2,4,2,0,7,0,False,True,False,False,True,False,False,False,False,False,True,False,0.0
851,2,0,0,0,0,7,False,True,False,False,True,False,False,True,False,False,False,False,0.0
852,2,1,1,0,3,0,True,False,True,False,False,False,False,False,False,True,False,False,0.0
853,0,0,1,0,2,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
854,1,1,0,0,2,4,True,False,False,False,True,False,False,False,True,False,False,False,0.0
855,2,0,1,0,2,1,True,False,False,False,True,False,False,False,True,False,False,False,1.0
856,0,1,1,2,3,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
857,0,0,0,1,0,5,False,True,False,False,True,False,False,True,False,False,False,False,1.0
858,2,0,3,0,4,2,True,False,True,False,False,False,False,False,True,False,False,False,1.0
860,2,2,0,0,3,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
861,1,1,0,0,2,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
862,0,0,0,1,0,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
864,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
865,1,0,0,0,0,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
866,1,1,0,0,2,2,True,False,True,False,False,False,False,False,False,True,False,False,1.0
867,0,0,0,2,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
869,2,1,1,0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,1.0
870,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
871,0,1,1,1,3,4,True,False,False,False,True,False,False,False,True,False,False,False,1.0
872,0,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
873,2,0,0,0,0,4,False,True,False,False,True,False,False,True,False,False,False,False,0.0
874,1,1,0,0,2,2,True,False,True,False,False,False,False,False,True,False,False,False,1.0
875,2,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True,False,False,1.0
876,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
877,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,0.0
879,0,0,1,1,2,5,True,False,True,False,False,False,False,False,True,False,False,False,1.0
880,1,0,1,0,2,2,True,False,False,False,True,False,False,False,True,False,False,False,1.0
881,2,0,0,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,0.0
882,2,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,0.0
883,1,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
884,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,0.0
885,2,0,5,0,6,3,True,False,False,True,False,False,False,False,True,False,False,False,0.0
886,1,0,0,0,0,2,False,True,False,False,True,False,False,False,False,False,False,True,0.0
887,0,0,0,1,0,1,True,False,False,False,True,False,False,False,False,True,False,False,1.0
889,0,0,0,1,0,2,False,True,True,False,False,False,False,True,False,False,False,False,1.0
890,2,0,0,0,0,3,False,True,False,True,False,False,False,True,False,False,False,False,0.0
891,2,0,0,0,0,3,False,True,False,True,False,False,False,True,False,False,False,False,
892,2,1,0,0,2,4,True,False,False,False,True,False,False,False,True,False,False,False,
893,1,0,0,0,0,6,False,True,False,True,False,False,False,True,False,False,False,False,
894,2,0,0,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,
895,2,1,1,0,3,2,True,False,False,False,True,False,False,False,True,False,False,False,
896,2,0,0,0,0,1,False,True,False,False,True,False,False,True,False,False,False,False,
897,2,0,0,0,0,2,True,False,False,True,False,False,False,False,False,True,False,False,
898,1,1,1,0,3,2,False,True,False,False,True,False,False,True,False,False,False,False,
899,2,0,0,0,0,1,True,False,True,False,False,False,False,False,True,False,False,False,
900,2,2,0,0,3,2,False,True,False,False,True,False,False,True,False,False,False,False,
902,0,0,0,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,
903,0,1,0,2,2,2,True,False,False,False,True,False,False,False,True,False,False,False,
904,1,1,0,0,2,6,False,True,False,False,True,False,False,True,False,False,False,False,
905,0,1,0,1,2,4,True,False,False,False,True,False,False,False,True,False,False,False,
906,1,1,0,0,2,2,True,False,True,False,False,False,False,False,True,False,False,False,
907,1,0,0,0,0,3,False,True,False,True,False,False,False,True,False,False,False,False,
